fsq_id,category_id,chains,distance,latitude,longitude,location_country,location_cross_street,location_formatted_address,location_locality,location_postcode,location_region,location_timezone,name,bike_station_id
4b27ee1bf964a5207c8c24e3,13065,"[{'id': 'd5719cc0-d890-0132-61d3-7a163eb2a6fc', 'name': 'Tim Hortons'}]",155,49.279999,-123.117307,CA,Btw Richards & Homer,"463 Robson St (Btw Richards & Homer), Vancouver BC V6B 6L9",Vancouver,V6B 6L9,BC,America/Vancouver,Tim Hortons,0e0aef6fabaa808b3a3cef24657257a4
5009bb6be4b0ba42c1659ddc,13065,[],184,49.278614,-123.116864,CA,btwn Robson & Homer,"847 Hamilton St (btwn Robson & Homer), Vancouver BC V6B 2R7",Vancouver,V6B 2R7,BC,America/Vancouver,Patisserie Für Elise,0e0aef6fabaa808b3a3cef24657257a4
4b4149f7f964a520bdc425e3,13065,[],128,49.280267,-123.118385,CA,btwn Richards & Seymour,"548 Robson St (btwn Richards & Seymour), Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,America/Vancouver,Beard Papa's,0e0aef6fabaa808b3a3cef24657257a4
4c4f1980960e76b0a2212be7,13065,[],175,49.280812,-123.119242,CA,btwn Granville & Seymour,"615 Robson St (btwn Granville & Seymour), Vancouver BC V6B 5J3",Vancouver,V6B 5J3,BC,America/Vancouver,Aladdin's Cafe,0e0aef6fabaa808b3a3cef24657257a4
5fa4d37ab9755669c26524ea,13065,[],103,49.27845,-123.118878,CA,Smythe,"901 Homer St (Smythe), Vancouver BC V6B 2W6",Vancouver,V6B 2W6,BC,America/Vancouver,Tutto Restaurant & Bar,0e0aef6fabaa808b3a3cef24657257a4
5c71cc08febf31002ca1178a,13065,[],121,49.280169,-123.118214,CA,Robson St and Richards St,"500 Robson St (Robson St and Richards St), Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,America/Vancouver,Bentoya,0e0aef6fabaa808b3a3cef24657257a4
54aef2a3498eb5e74ac7814e,13065,[],129,49.279221,-123.117079,CA,btwn Robson & Smithe,"812 Homer St (btwn Robson & Smithe), Vancouver BC V6B 2W5",Vancouver,V6B 2W5,BC,America/Vancouver,Mediterranean Greens Salad Bar,0e0aef6fabaa808b3a3cef24657257a4
4e4593fed164155c0dd9a021,13065,[],143,49.280539,-123.118813,CA,,"590 Robson St, Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,America/Vancouver,E-Mo Restaurant,0e0aef6fabaa808b3a3cef24657257a4
632e71f5738d032eea3dc570,13065,[],179,49.279139,-123.116747,CA,Homer St.,"382 Robson St (Homer St.), Vancouver BC V6B 2B2",Vancouver,V6B 2B2,BC,America/Vancouver,Pelicana Chicken,0e0aef6fabaa808b3a3cef24657257a4
4c0ff6fdb93cc9b6e6fe55e0,13065,[],185,49.279139,-123.116747,CA,Homer St,"350 Robson St (Homer St), Vancouver BC V6B 2B2",Vancouver,V6B 2B2,BC,America/Vancouver,Amore Pizza,0e0aef6fabaa808b3a3cef24657257a4
3374a4b7d2fc4b074af6c240,13065,[],116,49.280112,-123.118209,CA,,"516 Robson St, Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,,Falafel House,0e0aef6fabaa808b3a3cef24657257a4
ca4f9add8be54fedada8d4b9,13065,[],120,49.280189,-123.118297,CA,,"516 Robson St, Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,,Falafel King,0e0aef6fabaa808b3a3cef24657257a4
e4450302b5f246d54c106e73,13065,[],129,49.279587,-123.117434,CA,,"438 Robson St, Vancouver BC V6B 0H3",Vancouver,V6B 0H3,BC,,Orange Julius,0e0aef6fabaa808b3a3cef24657257a4
9680494de4704d9c0ce8212f,13065,[],168,49.280761,-123.119481,CA,,"809 Seymour St, Vancouver BC V6B 3L4",Vancouver,V6B 3L4,BC,,Krungthep Thai Cuisine,0e0aef6fabaa808b3a3cef24657257a4
4a8867c04271466b458c0b88,13065,[],193,49.280746,-123.120535,CA,,"898 Granville St, Vancouver BC V6Z 1K3",Vancouver,V6Z 1K3,BC,,Megabite Pizza,0e0aef6fabaa808b3a3cef24657257a4
dc7c2d6768f34130f304301b,13065,[],195,49.277523,-123.119611,CA,,"990 Homer St, Vancouver BC V6B 2W7",Vancouver,V6B 2W7,BC,,Lupo Restaurant Yaletown,0e0aef6fabaa808b3a3cef24657257a4
4aa9d7c3f964a520695520e3,13065,[],178,49.272757,-123.187895,CA,Highbury st.,"3811 Pt Grey Rd (Highbury st.), Vancouver BC V6R 1B3",Vancouver,V6R 1B3,BC,America/Vancouver,Royal Vancouver Yacht Club,899f59a9994302e8e1e4be01117ef707
4daf39111e7264cc0e30d18f,13065,[],94,49.263706,-123.156791,CA,btwn Vine & Yew,"2280 West Broadway (btwn Vine & Yew), Vancouver BC V6K 2E3",Vancouver,V6K 2E3,BC,America/Vancouver,Edible Flours,2681455ba2d97283998a806b14d3e95c
4aba8d7ef964a520d68120e3,13065,[],182,49.264154,-123.157478,CA,W Broadway,"2480 Vine St (W Broadway), Vancouver BC V6K 3K8",Vancouver,V6K 3K8,BC,America/Vancouver,Heart Attack & Vine,2681455ba2d97283998a806b14d3e95c
4ace95e0f964a52051d120e3,13065,[],77,49.263712,-123.154359,CA,btwn Yew & Arbutus,"2156 Broadway W (btwn Yew & Arbutus), Vancouver BC V6K 2C8",Vancouver,V6K 2C8,BC,America/Vancouver,Temaki Sushi,2681455ba2d97283998a806b14d3e95c
59711b4f6fa81f7095c7fb66,13065,[],140,49.263542,-123.153452,CA,Arbutus,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",Vancouver,V6K 2C8,BC,America/Vancouver,Gyo Para Gyoza & Ramen Bar,2681455ba2d97283998a806b14d3e95c
5633e914498ea3a0b61e4567,13065,[],175,49.263747,-123.157848,CA,Vine,"2300 Broadway W (Vine), Vancouver BC V6K 2E5",Vancouver,V6K 2E5,BC,America/Vancouver,Platform 7 Coffee,2681455ba2d97283998a806b14d3e95c
4bd753c80b779c741ae904a0,13065,[],166,49.263094,-123.152765,CA,at W 10th Ave.,"2576 Arbutus St (at W 10th Ave.), Vancouver BC V6J 3Y2",Vancouver,V6J 3Y2,BC,America/Vancouver,Napoletana Pizza,2681455ba2d97283998a806b14d3e95c
50fdf001e4b04cff0384ba89,13065,[],171,49.262332,-123.153267,CA,at West 10th,"2655 Arbutus St (at West 10th), Vancouver BC V6J 3Y4",Vancouver,V6J 3Y4,BC,America/Vancouver,Trees Organic Coffee,2681455ba2d97283998a806b14d3e95c
4aabffd5f964a520805b20e3,13065,[],125,49.264087,-123.156986,CA,Vine St,"2283W Broadway W (Vine St), Vancouver BC V6K 2E4",Vancouver,V6K 2E4,BC,America/Vancouver,Regal Beagle,2681455ba2d97283998a806b14d3e95c
551074d8498ed654c625740e,13065,[],42,49.263701,-123.154763,CA,at Yew St,"2180 Broadway W (at Yew St), Vancouver BC V6K 2C8",Vancouver,V6K 2C8,BC,America/Vancouver,Yagoto Sushi Dining,2681455ba2d97283998a806b14d3e95c
4c8c0b54ed3ab60c54296421,13065,[],52,49.263681,-123.15468,CA,btwn Yew & Arbutus,"2176W Broadway W (btwn Yew & Arbutus), Vancouver BC V6K 2C8",Vancouver,V6K 2C8,BC,America/Vancouver,Evelyn's Coffee Shop,2681455ba2d97283998a806b14d3e95c
5d7ed6be1361e20008711402,13065,[],128,49.263635,-123.153379,CA,,"2126 West Broadway, Vancouver BC V6K 2C8",Vancouver,V6K 2C8,BC,America/Vancouver,Z&W Shanghai Kitchen,2681455ba2d97283998a806b14d3e95c
5eb2d97d75c97d0008223aa3,13065,[],134,49.264092,-123.157229,CA,Vine,"2287 Broadway W (Vine), Vancouver BC V6K 2E4",Vancouver,V6K 2E4,BC,America/Vancouver,Mimi's Burgers,2681455ba2d97283998a806b14d3e95c
5fc2c7b3762143660f0e4c92,13065,[],177,49.264149,-123.157234,CA,Broadway,"2480 Vine St (Broadway), Vancouver BC V6K 3K8",Vancouver,V6K 3K8,BC,America/Vancouver,Casereccio Foods,2681455ba2d97283998a806b14d3e95c
299fc630fa624618dc21a544,13065,[],139,49.264087,-123.156986,CA,,"2281 Broadway W, Vancouver BC V6K 2E4",Vancouver,V6K 2E4,BC,,The Reagle Beagle,2681455ba2d97283998a806b14d3e95c
47ad89e345a043b444686fba,13065,[],142,49.264144,-123.15699,CA,,"2287 Broadway W, Vancouver BC V6K 2E4",Vancouver,V6K 2E4,BC,,Mimi's Burgers,2681455ba2d97283998a806b14d3e95c
bf62802fe4ec69d073a83ccb,13065,[],194,49.262296,-123.153345,CA,,"2685 Arbutus St, Vancouver BC V6J 3Y4",Vancouver,V6J 3Y4,BC,,Coquette,2681455ba2d97283998a806b14d3e95c
4ad25114f964a520e0e020e3,13065,[],22,49.263783,-123.069526,CA,at Grandview Hwy,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",Vancouver,V5N 4B7,BC,America/Vancouver,St. Augustine's,c64ee19c62a363019ddbaedf71df2882
5463d301498eda544d08023c,13065,[],75,49.264442,-123.069501,CA,at E 7th Ave,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",Vancouver,V5N 4B5,BC,America/Vancouver,Jamjar,c64ee19c62a363019ddbaedf71df2882
4aa9623af964a520655320e3,13065,[],141,49.264932,-123.069461,CA,at E 6th Ave,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",Vancouver,V5N 4B5,BC,America/Vancouver,Jj Bean House of Coffee,c64ee19c62a363019ddbaedf71df2882
4b3d18b6f964a520d58d25e3,13065,"[{'id': '47e6f193-dc6a-475f-a49b-ffacf449fa12', 'name': 'Booster Juice'}]",100,49.262898,-123.069532,CA,E. Broadway,"2430 Commercial Dr (E. Broadway), Vancouver BC V5N 4B9",Vancouver,V5N 4B9,BC,America/Vancouver,Booster Juice,c64ee19c62a363019ddbaedf71df2882
4aa7407df964a5207a4c20e3,13065,[],162,49.262476,-123.070064,CA,Commercial Dr,"1685 Broadway E (Commercial Dr), Vancouver BC V5N 1V9",Vancouver,V5N 1V9,BC,America/Vancouver,Uncle Fatih's Pizza,c64ee19c62a363019ddbaedf71df2882
4aa8138ef964a520224f20e3,13065,[],136,49.262671,-123.069513,CA,at E. Broadway,"2440 Commercial Dr (at E. Broadway), Vancouver BC V5N 4B9",Vancouver,V5N 4B9,BC,America/Vancouver,Megabite Pizza,c64ee19c62a363019ddbaedf71df2882
5bbfa5c7180b91002c8d60c2,13065,[],55,49.264489,-123.06991,CA,,"2247 Commercial Dr, Vancouver BC V5N 4B6",Vancouver,V5N 4B6,BC,America/Vancouver,Poke Five,c64ee19c62a363019ddbaedf71df2882
5cf876cc06fb60002c7eee3f,13065,[],72,49.26435,-123.069574,CA,,"2280 Commercial Dr, Vancouver BC V5N 4B5",Vancouver,V5N 4B5,BC,America/Vancouver,Loku Japanese Cuisine,c64ee19c62a363019ddbaedf71df2882
55e3a0e5498e34b618dbbc06,13065,[],72,49.26435,-123.069574,CA,,"2280 Commercial Dr, Vancouver BC V5N 4B5",Vancouver,V5N 4B5,BC,America/Vancouver,Jarn,c64ee19c62a363019ddbaedf71df2882
62917c036b6d632d4bb28d15,13065,[],73,49.264494,-123.070154,CA,,"2247 Commercial Dr, Vancouver BC V5N 4B6",Vancouver,V5N 4B6,BC,America/Vancouver,Juno Provisions,c64ee19c62a363019ddbaedf71df2882
5fb9ab8559421923cb9c3877,13065,[],73,49.264463,-123.069584,CA,,"2260 Commercial Dr, Vancouver BC V5N 4B5",Vancouver,V5N 4B5,BC,America/Vancouver,B House,c64ee19c62a363019ddbaedf71df2882
60fe34ae1d6ca60356a40496,13065,[],124,49.262671,-123.069513,CA,,"2450 Commercial Dr, Vancouver BC V5N 4B9",Vancouver,V5N 4B9,BC,America/Vancouver,Donair Dude,c64ee19c62a363019ddbaedf71df2882
6140f96a4e1b0b7f20907ec1,13065,[],149,49.2626,-123.070562,CA,,"1661 Broadway E, Vancouver BC V5N 1V9",Vancouver,V5N 1V9,BC,America/Vancouver,Hon’s Wonton House,c64ee19c62a363019ddbaedf71df2882
4abab1bff964a5207d8220e3,13065,"[{'id': '16cd7840-992b-0132-fd75-7a163eb2a6fc', 'name': 'A&W Restaurant'}]",135,49.262614,-123.069508,CA,,"1715 Broadway E, Vancouver BC V5N 1W2",Vancouver,V5N 1W2,BC,America/Vancouver,A&W Restaurant,c64ee19c62a363019ddbaedf71df2882
4ab18f17f964a520f86920e3,13065,[],137,49.262614,-123.069508,CA,at E Broadway,"2470 Commercial Dr (at E Broadway), Vancouver BC V5N 4B9",Vancouver,V5N 4B9,BC,America/Vancouver,Blenz Coffee,c64ee19c62a363019ddbaedf71df2882
146a29f1511a46434ec0c30c,13065,[],44,49.264134,-123.070043,CA,,"2285 Commercial Dr, Vancouver BC V5N 4B6",Vancouver,V5N 4B6,BC,,Mr Greek Donair Store,c64ee19c62a363019ddbaedf71df2882
3c3f2681eb9247d9289eaca4,13065,[],122,49.262671,-123.069513,CA,,"2450 Commercial Dr, Vancouver BC V5N 4B9",Vancouver,V5N 4B9,BC,,Buddha's,c64ee19c62a363019ddbaedf71df2882
84f8512784684a00adf68c15,13065,[],129,49.264906,-123.070027,CA,,"2205 Commercial Dr, Vancouver BC V5N 4B6",Vancouver,V5N 4B6,BC,,Scribes Rugby Club,c64ee19c62a363019ddbaedf71df2882
a60873434c704eb98bc9c8e0,13065,[],183,49.262146,-123.070523,CA,,"1660 Broadway E, Vancouver BC V5N 1W1",Vancouver,V5N 1W1,BC,,Rio on Broadway,c64ee19c62a363019ddbaedf71df2882
4aa7dd26f964a520af4d20e3,13065,[],179,49.257234,-123.126963,CA,at 16th Ave.,"3192 Oak St (at 16th Ave.), Vancouver BC V6H 2L1",Vancouver,V6H 2L1,BC,America/Vancouver,De Dutch Pannekoek House,421516af381a11f54d07fc79be68d3d3
5c3b9208646e38002cdb1141,13065,[],90,49.258033,-123.127274,CA,,"3093 Oak St, Vancouver BC V6H 2K8",Vancouver,V6H 2K8,BC,America/Vancouver,Joon's Kitchen,421516af381a11f54d07fc79be68d3d3
4aa9ef68f964a520875520e3,13065,[],141,49.257518,-123.126987,CA,16th St W,"3150 Oak St (16th St W), Vancouver BC V6H 2L1",Vancouver,V6H 2L1,BC,America/Vancouver,Zaccary's Pizza,421516af381a11f54d07fc79be68d3d3
4afde409f964a520cf2b22e3,13065,[],113,49.264143,-123.163234,CA,btwn Trafalgar & Larch,"2539 Broadway W (btwn Trafalgar & Larch), Vancouver BC V6K 2E9",Vancouver,V6K 2E9,BC,America/Vancouver,Thomas Haas Patisserie,abfaf72456a4828a22f5bf60d3a80777
4ae9e104f964a5203eb721e3,13065,[],65,49.264132,-123.165422,CA,btwn Stephens & Trafalgar,"2649W Broadway W (btwn Stephens & Trafalgar), Vancouver BC V6K 2G2",Vancouver,V6K 2G2,BC,America/Vancouver,Sunshine Diner,abfaf72456a4828a22f5bf60d3a80777
4aa9a9c7f964a520bf5420e3,13065,[],97,49.26388,-123.165968,CA,btw Stephens & Trafalgar,"2684 Broadway W (btw Stephens & Trafalgar), Vancouver BC V6K 2G3",Vancouver,V6K 2G3,BC,America/Vancouver,Nat's New York Pizzaria,abfaf72456a4828a22f5bf60d3a80777
56cb6b90cd100f3627d2a06a,13065,[],89,49.263916,-123.16589,CA,,"2680 Broadway W, Vancouver BC V6K 2G3",Vancouver,V6K 2G3,BC,America/Vancouver,Mr. Red Cafe,abfaf72456a4828a22f5bf60d3a80777
4b3c1fdcf964a5200b8225e3,13065,[],113,49.263844,-123.163371,CA,,"2518 Broadway W, Vancouver BC V6K 2G1",Vancouver,V6K 2G1,BC,America/Vancouver,White Spot Kitsilano,abfaf72456a4828a22f5bf60d3a80777
5b92ba99c9a517002cd11e9e,13065,[],37,49.264277,-123.164219,CA,,"2585 Broadway W, Vancouver BC V6K 2E9",Vancouver,V6K 2E9,BC,America/Vancouver,Super Hiro's,abfaf72456a4828a22f5bf60d3a80777
5b7a03949d74680039aa49eb,13065,[],116,49.264204,-123.166158,CA,Stephens,"W 4th ave (Stephens), Vancouver BC V6K 2G2",Vancouver,V6K 2G2,BC,America/Vancouver,Ah Long Sushi,abfaf72456a4828a22f5bf60d3a80777
4abee249f964a5206a9020e3,13065,[],79,49.268705,-123.178708,CA,btwn Waterloo & Blenheim,"3347 4th Ave W (btwn Waterloo & Blenheim), Vancouver BC V6R 1N6",Vancouver,V6R 1N6,BC,America/Vancouver,Hitoe Sushi,671ce9e4a92063620f772d2c57f0f3ab
4ac38331f964a520979b20e3,13065,[],26,49.268669,-123.177894,CA,,"3301 4th Ave W, Vancouver BC V6R 1N6",Vancouver,V6R 1N6,BC,America/Vancouver,Corner Cup Coffee House,671ce9e4a92063620f772d2c57f0f3ab
5d29827cf5c8330023780aff,13065,[],35,49.268731,-123.177251,CA,,"3293 4th Ave W, Vancouver BC V6K 1R8",Vancouver,V6K 1R8,BC,America/Vancouver,Castaway Bar and Kitchen,671ce9e4a92063620f772d2c57f0f3ab
4d810b99e6d7721e1bb523c7,13065,[],154,49.253968,-123.101139,CA,btwn E 18th & 19th,"3475 Main St (btwn E 18th & 19th), Vancouver BC V5V 3M9",Vancouver,V5V 3M9,BC,America/Vancouver,Slickity Jim's Chat & Chew,89a0b49a66e54a7639ad960962148a3e
4c4349583735be9a3e381ba4,13065,[],104,49.251707,-123.10119,CA,21st Ave,"3707 Main St (21st Ave), Vancouver BC V5V 3N8",Vancouver,V5V 3N8,BC,America/Vancouver,Cocoet Olive Fine Foods Ltd,89a0b49a66e54a7639ad960962148a3e
5e27ecc49309440008cb03ae,13065,[],20,49.252954,-123.101296,CA,,"3593 Main St, Vancouver BC V5V 3N4",Vancouver,V5V 3N4,BC,America/Vancouver,Published on Main,89a0b49a66e54a7639ad960962148a3e
4cafd9a3c5e6a1cd1983d0f6,13065,[],151,49.251388,-123.101244,CA,22nd Avenue E,"3755 Main St (22nd Avenue E), Vancouver BC V5V 3N8",Vancouver,V5V 3N8,BC,America/Vancouver,Bob Likes Thai Food,89a0b49a66e54a7639ad960962148a3e
4c058d82191f20a11e43e314,13065,[],166,49.254066,-123.101309,CA,,"3449 Main St, Vancouver BC V5V 3M9",Vancouver,V5V 3M9,BC,America/Vancouver,Church's Chicken,89a0b49a66e54a7639ad960962148a3e
534a189c498ee81aa4fd6589,13065,[],86,49.251867,-123.100717,CA,,"3710 Main St, Vancouver BC V5V 3N7",Vancouver,V5V 3N7,BC,America/Vancouver,Zipang Sushi,89a0b49a66e54a7639ad960962148a3e
583fa023d25ded6685a2353d,13065,[],102,49.251754,-123.100707,CA,,"3710 Main St, Vancouver BC V5V 3N7",Vancouver,V5V 3N7,BC,America/Vancouver,Sushi Main,89a0b49a66e54a7639ad960962148a3e
74bba6d0cf0f455b8f31f00a,13065,[],24,49.25248,-123.101174,CA,,"2280 Main St, Vancouver BC",Vancouver,,BC,,Cultivate Tea,89a0b49a66e54a7639ad960962148a3e
7d6ef0b8602745697a2e336c,13065,[],29,49.252954,-123.101296,CA,,"3593 Main St, Vancouver BC V5V 3N4",Vancouver,V5V 3N4,BC,,Published on Main,89a0b49a66e54a7639ad960962148a3e
32f5e100e1974a40219bc66a,13065,"[{'id': 'ab4a6b90-d68a-012e-5619-003048cad9da', 'name': 'Pizza Hut'}]",182,49.254329,-123.101251,CA,,"3425 Main St, Vancouver BC V5V 3M9",Vancouver,V5V 3M9,BC,,Pizza Hut,89a0b49a66e54a7639ad960962148a3e
4f68d5dee4b0bb1b18b8af39,13065,[],159,49.272343,-123.095888,CA,,"333 Terminal Ave, Vancouver BC V6A 4C1",Vancouver,V6A 4C1,BC,America/Vancouver,To Dine for Eatery,44fc3d58831a9f2b919c7a3a1838b74a
4b4a2eaaf964a520af7d26e3,13065,"[{'id': 'd5719cc0-d890-0132-61d3-7a163eb2a6fc', 'name': 'Tim Hortons'}]",20,49.272159,-123.097819,CA,at Station St.,"306 Terminal Ave (at Station St.), Vancouver BC V6A 3W9",Vancouver,V6A 3W9,BC,America/Vancouver,Tim Hortons,44fc3d58831a9f2b919c7a3a1838b74a
55f70486498e2feb3361838b,13065,"[{'id': '16cd7840-992b-0132-fd75-7a163eb2a6fc', 'name': 'A&W Restaurant'}]",178,49.273801,-123.097959,CA,,"1150 Station St, Vancouver BC V6A 4C7",Vancouver,V6A 4C7,BC,America/Vancouver,A&W Restaurant,44fc3d58831a9f2b919c7a3a1838b74a
fbab9ed726164604a3f035c4,13065,[],176,49.27376,-123.097793,CA,,"1150 Station St, Vancouver BC V6A 4C7",Vancouver,V6A 4C7,BC,,Central Station Cuppuccino Bar,44fc3d58831a9f2b919c7a3a1838b74a
4aac26d9f964a5208a5c20e3,13065,[],107,49.271855,-123.190736,CA,,"3875 Pt Grey Rd, Vancouver BC V6R 1B3",Vancouver,V6R 1B3,BC,America/Vancouver,Brock House Restaurant,d40db8c27c5bd409d57cfa846f73c378
52ae4f3c11d227ba4f4b055a,13065,[],73,49.258983,-123.115272,CA,,"2961 Cambie St, Vancouver BC V5Z 2V7",Vancouver,V5Z 2V7,BC,America/Vancouver,Indian Roti Kitchen,07b13214cb69f2ec007d888450f3d6bc
57e6d0a2498e8d223bc2af56,13065,[],129,49.25837,-123.114814,CA,,"3010 Cambie St, Vancouver BC V5Z 2V9",Vancouver,V5Z 2V9,BC,America/Vancouver,Passion8 Dessert Cafe,07b13214cb69f2ec007d888450f3d6bc
4af0ca31f964a52035df21e3,13065,[],113,49.258597,-123.114833,CA,W 14th,"3004 Cambie St (W 14th), Vancouver BC V5Z 2V9",Vancouver,V5Z 2V9,BC,America/Vancouver,The Firewood Cafe,07b13214cb69f2ec007d888450f3d6bc
4aac71adf964a520fa5d20e3,13065,[],183,49.257932,-123.114615,CA,,"3096 Cambie St, Vancouver BC V5Z 2V9",Vancouver,V5Z 2V9,BC,America/Vancouver,Shiro Japanese Restaurant,07b13214cb69f2ec007d888450f3d6bc
4aa82865f964a520b34f20e3,13065,[],87,49.25887,-123.115262,CA,at 14th Ave.,"2975 Cambie St (at 14th Ave.), Vancouver BC V5Z 2V7",Vancouver,V5Z 2V7,BC,America/Vancouver,Tropika Malaysian & Thai Cuisine 星馬印,07b13214cb69f2ec007d888450f3d6bc
4b7205ecf964a520ac6a2de3,13065,"[{'id': '16cd7840-992b-0132-fd75-7a163eb2a6fc', 'name': 'A&W Restaurant'}]",179,49.260739,-123.116314,CA,,"555 12th Ave W, Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,America/Vancouver,A&W Restaurant,07b13214cb69f2ec007d888450f3d6bc
4c47a56896abd13a8eb47101,13065,[],43,49.259246,-123.115213,CA,,"2925 Cambie St, Vancouver BC V5Z 2V7",Vancouver,V5Z 2V7,BC,America/Vancouver,New Sun Restaurant,07b13214cb69f2ec007d888450f3d6bc
5e1e5c46568f980008a9fad9,13065,[],68,49.260059,-123.114471,CA,W 12th Avenue,"2808 Cambie St (W 12th Avenue), Vancouver BC V5Z 2V5",Vancouver,V5Z 2V5,BC,America/Vancouver,iDen & Quan Ju de Beijing Duck House,07b13214cb69f2ec007d888450f3d6bc
4bc2aa604cdfc9b6a9749621,13065,[],111,49.258597,-123.114833,CA,,"3002 Cambie St, Vancouver BC V5Z 2V9",Vancouver,V5Z 2V9,BC,America/Vancouver,Hot Delivery Chinese Food,07b13214cb69f2ec007d888450f3d6bc
6031681b8f3fbb0da52233f2,13065,[],131,49.260723,-123.115582,CA,,"555 12th Ave W, Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,America/Vancouver,Regal Mansion Cusine,07b13214cb69f2ec007d888450f3d6bc
6194486bcfc5a57be287e71f,13065,[],164,49.258082,-123.114546,CA,,"3088 Cambie St, Vancouver BC V5Z 2V9",Vancouver,V5Z 2V9,BC,America/Vancouver,Chirpyhut Fried Chicken,07b13214cb69f2ec007d888450f3d6bc
5b6c8e6bbd4009002c2b3bcf,13065,[],174,49.260909,-123.116328,CA,,"555 12th Ave W, Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,America/Vancouver,Bubble Waffle Cafe,07b13214cb69f2ec007d888450f3d6bc
62d47a8219f50c000af52313,13065,[],179,49.260909,-123.116328,CA,Cambie St,"555 12th Ave W (Cambie St), Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,America/Vancouver,Five Star Fried Chicken,07b13214cb69f2ec007d888450f3d6bc
4d34af7a6c7c721ef547c456,13065,[],189,49.260703,-123.116392,CA,,"555 12th Ave W, Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,America/Vancouver,Sizzling Wok,07b13214cb69f2ec007d888450f3d6bc
4be48099910020a134ced114,13065,[],189,49.260796,-123.116318,CA,at Cambie St in City Square Shopping Centre,"555 12th Ave W (at Cambie St in City Square Shopping Centre), Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,America/Vancouver,Cultured Coffee & Tea,07b13214cb69f2ec007d888450f3d6bc
89795ebbd0664afe36d82fe9,13065,[],81,49.258926,-123.115267,CA,,"2975 Cambie St, Vancouver BC V5Z 2V7",Vancouver,V5Z 2V7,BC,,Tropika on Cambie,07b13214cb69f2ec007d888450f3d6bc
13d33468ef3247459f0214b8,13065,[],81,49.258926,-123.115267,CA,,"2975 Cambie St, Vancouver BC V5Z 2V7",Vancouver,V5Z 2V7,BC,,Malaysian & Thai Cuisine,07b13214cb69f2ec007d888450f3d6bc
53035176ba744daa9e449e8a,13065,[],166,49.260646,-123.116387,CA,,"555 12th Ave W, Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,,Liu T,07b13214cb69f2ec007d888450f3d6bc
80d53a43efc54e3eb840f27b,13065,[],166,49.260646,-123.116387,CA,,"555 12th Ave W, Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,,Crepe de France,07b13214cb69f2ec007d888450f3d6bc
9521198a226943f85386e000,13065,[],166,49.260646,-123.116387,CA,,"555 12th Ave W, Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,,Rapid Wrap Fast Food,07b13214cb69f2ec007d888450f3d6bc
94e7b9924728493cb0bad9de,13065,[],176,49.26076,-123.116397,CA,,"555 12th Ave W, Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,,Arby's Roast Beef Restaurants,07b13214cb69f2ec007d888450f3d6bc
1c177002d1304ae7f9f71ea2,13065,[],192,49.260693,-123.116796,CA,,"555 12th Ave W, Vancouver BC V5Z 3X7",Vancouver,V5Z 3X7,BC,,Edo Japan-edo Intl Food Inc,07b13214cb69f2ec007d888450f3d6bc
5851f5b5297c16529dd5cf93,13065,[],61,49.28964,-123.138493,CA,,"975 Denman St, Vancouver BC V6G 2M3",Vancouver,V6G 2M3,BC,America/Vancouver,Peaked Pies,f5e8fa1fc4252bda2f93dd27ed2d603f
4aa75933f964a520bf4c20e3,13065,[],150,49.288276,-123.139917,CA,btwn Comox & Pendrell St.,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",Vancouver,V6G 2M8,BC,America/Vancouver,Banana Leaf,f5e8fa1fc4252bda2f93dd27ed2d603f
4aa97328f964a520b45320e3,13065,[],109,49.28981,-123.137615,CA,at Barclay St,"948 Denman St (at Barclay St), Vancouver BC V6G 2M1",Vancouver,V6G 2M1,BC,America/Vancouver,Joe's Grill,f5e8fa1fc4252bda2f93dd27ed2d603f
4abfcaf5f964a5203c9220e3,13065,[],117,49.288425,-123.139849,CA,at Comox St,"1074 Denman St (at Comox St), Vancouver BC V6G 2M8",Vancouver,V6G 2M8,BC,America/Vancouver,Legendary Noodle House,f5e8fa1fc4252bda2f93dd27ed2d603f
